tag,word
0,מילי
0,האי
1,כמורא
1,אוסר
0,מפריך
1,את
0,בתר
0,קשיא
2,הוא
1,מצרים
0,דלמא
1,אתם
1,בבית
0,וניחייביה
0,ואלא
1,התא
1,שצורך
0,ונגמר
1,מגביהה
0,הוי
2,ההוא
1,אינו
0,הך
0,אצטריך
0,ביה
1,וחבירו
1,שהם
1,מאתים
1,אחד
1,של
0,הוה
1,שנה
1,אשר
1,ואת
0,אכלית
2,ולא
0,ומאי
0,אי
2,בך
1,עמה
0,אבריתא
1,קרבנותיו
0,דאיתקש
2,כי
1,והמודד
2,עד
1,נושאות
0,מלחי
1,אעלה
2,לך
1,מלא
0,רב
1,היתה
1,יאירו
2,ואילך
1,ממזר
1,בטמא
2,בכי
0,דהוה
2,אמר
0,מהני
1,את
0,עסקך
0,פשיטי
1,תעלו
0,קמא
2,מן
0,נינהו
0,ולעביד
2,כי
1,גדי
1,רקק
0,מלתא
1,הביא
1,זה
1,טוב
1,אליעזר
1,ומתנמנם
2,הוא
0,למימרא
0,עילויה
1,ואת
2,רבי
2,שייר
0,הכי
1,את
1,התנור
1,המחליק
2,והוא
2,ולא
2,ולא
0,רבנן
0,דמי
1,מהן
0,גלימא
0,זילא
0,הני
2,הוא
0,דלא
2,לה
1,לעשות
1,כנגד
1,יהודה
0,לרב
1,רשאי
0,מאן
2,כי
0,בזילותא
0,דמחבר
2,אלא
0,לבתריתא
1,ויתן
2,אתו
0,דדיני
1,את
1,לבית
1,שהקרע
0,מיניה
1,אינני
2,אפילו
0,אתי
2,לה
0,דלא
2,על
0,לנטפי
1,למעלה
1,מותרים
1,הרחקת
1,הכהן
2,היא
1,משוח
1,את
0,חדא
2,זכה
1,אל
2,לא
1,שלש
1,אני
0,דלית
1,צאו
1,ולמעלה
2,גבי
1,לפני
2,חטי
2,מה
1,אשר
0,הכא
1,שבלים
0,אהדרוה
1,דברים
0,חזא
0,טיבעא
1,לשני
1,טהור
2,משום
0,ארעא
0,בעלמא
0,בר
1,אותיות
0,מינה
1,כדי
0,מכלל
2,לה
0,דעביד
0,מתקיף
0,דריש
2,רבי
1,יהודה
1,יגרם
0,מידרושבנא
1,בגדים
0,דאמר
1,לוג
1,ארצות
1,ארגב
1,במחנה
1,שנתערב
0,קא
1,ותאמר
0,לטעמיה
1,לחטאת
1,ויצב
1,טרפון
1,באמונת
1,אהל
0,הדר
1,צובר
1,שנים
0,ליה
0,דאיתקצאי
1,כלי
1,ולמולדתנו
0,סמכינן
0,פליגי
1,יהוה
1,בחוץ
1,וינעו
1,ואנו
0,השתא
2,נגח
1,שמיני
0,בהי
0,תיובתיה
0,איכא
0,צריכא
0,ליליא
0,קפיץ
1,צררת
2,לא
1,שדה
1,התחמס
0,ותרתין
1,בועל
0,דאיגלאי
1,הבל
0,אזלי
1,ותולעת
0,קא
0,אמרי
2,שבע
0,אגר
2,בה
1,מואב
2,לא
0,דלא
0,טיבעא
0,גברא
1,את
1,נקבות
0,דלא
2,על
1,תר
0,נמי
2,לא
1,שטיהרו
0,ליה
0,לטלטולינהו
1,שניהם
0,וזבין
1,הכרשין
0,בר
2,היא
1,אטומה
0,מהימן
1,ואוכל
2,וכתב
1,ראה
0,לדידיה
0,ורמינהי
0,לחבריה
1,ולשם
0,ריתחא
1,תבקש
0,נינהי
2,לי
0,ממתניתא
0,בעית
1,הנופח
0,הינו
2,עשרה
0,מני
0,וליזיל
0,מאי
1,ה
0,דקימא
1,גנה
1,עם
2,לא
1,אחד
0,לבר ברא
0,חלשא
1,פירותיו
2,כל
2,הוא
0,זבני
0,תרתי
2,על
2,לכל
0,הא
1,מבעלי
0,דהוא
0,עסיקינן
1,שניהן
2,לא
1,בן
1,ראשונה
1,טהורות
1,ויוצאים
1,הגוים
1,הלגיונות
1,כלתו
1,מזרח
2,עבר
1,קנים
0,אינשי
0,וחתימי
1,שלשה
1,זו
0,לדיקלא
1,מכניס
0,דאכלה
0,לגוביאנא
1,לאלהים
1,מחריד
1,ולחול
1,עקורה
1,בית
0,אמרי
2,כל
1,קדש
1,אל
0,להדי
0,אפיק
2,לא
1,ביום
2,אין
2,בקרך
0,ליה
1,לכרתי
2,לבני
1,הראשון
0,איצטריך
1,הלילה
1,אדם
1,פטירתו
2,מן
0,הוה
1,מעותיו
1,יתומות
1,שנגבו
1,האומר
2,מפקיד
1,אומרים
1,מת
1,ליהוה
1,מהן
1,כשקבלו
0,הא
2,או
2,ואלו
1,זיתי
1,לצורכה
1,אל
0,ליה
1,של
0,הוי
1,ושכר
1,כן
0,דמיא
0,מפלגי
2,פסק
1,ותרם
2,כאן
1,אומר
0,ואי
1,ערות
0,דמעברת
1,יוסי
0,דאמר
1,כהן
1,וכונס
1,והקריב
1,את
1,עזים
1,ויעש
2,לא
2,לי
1,הקדישה
1,החצר
1,ואינו
1,זה
0,דכותיה
1,בנים
2,חמשה
0,חדא
1,האיש
0,דשבתא
1,שהיא
0,כגון
1,אותה
0,דרבא
1,העולם
1,אדם
1,מת
0,צלותיה
1,טהורים
2,לכל
0,הינו
0,מעליתא
1,הצמם
1,שהוזלו
0,בר
1,אשר
0,אחרינא
0,במאי
1,ההרים
1,פרקים
1,ישנה
2,עד
0,דפתחו
0,מהכא
1,מותרות
1,מנת
1,והחרובים
1,אלהי
0,לן
1,עמו
2,כל
2,וקדש
0,אמרי
0,מאי
0,נפחא
0,איתמר
0,דרב
1,המטלטלין
0,הוה
0,דמישתקלי
0,שפיר
0,ליה
0,לאורתא
2,צריך
1,בכלי
1,מזכירין
1,הנשאר
0,גמרינן
1,באהלי
2,הוא
1,שאין
1,חרס
0,זימני
1,ובשלוחו
1,תנהו
0,ובכולי עלמא
1,ודורכין
1,וירימה
1,אם
1,אם
1,והאליה
1,ושמו
1,קינה
1,הימים
2,לי
1,תנגפו
1,בזמן
0,תבר
1,וחפן
2,ארבעה
1,מת
0,כולהו
2,אין
1,לדגליהם
0,אתי
0,ליה
2,דיין
0,ניחא
1,וזה
1,אליעזר
1,הצובעין
0,אנא
2,לא
0,ליה
2,לא
1,ואוכלים
1,לצבאתם
1,הדר
0,מיהת
1,הארץ
0,קאי
0,ממעיטת
1,זהורית
1,בכרו
1,רשע
2,כל
1,וחכמים
1,וזה
2,שלוחה
0,הא
1,סימן
2,עשרים
2,לא
0,מינה
0,הויא
2,ולא
0,הא
2,היא
1,הבא
0,אתא
1,ולקחת
0,בי דינא
1,לצאת
1,קונם
2,מי
1,הריני
1,איש
1,שלש
0,קא
1,לחת
2,הילך
2,שמע
0,קמיה
0,איתי
0,דאמר
1,מחצה
1,זרקתי
2,חמשה
2,הוא
0,תיובתא
1,שולי
1,השיב
0,והא
2,לה
2,אלא
1,מהם
1,תדע
1,וחולייתו
1,אשר
2,לא
1,לפני
0,זימני
0,הדר
1,שמעון
1,החטאת
2,רבי
1,תרומתם
1,לתוכן
0,הא
0,סהדי
1,בכבוד
0,מאי
0,נפקא
0,בארישא
0,מניה
1,ולערובו
1,איזו
1,ואם
1,לפני
1,מטמא
1,בורך
0,דאימא
0,אמינא
1,אשר
2,היא
0,אי
1,ונתקרעו
1,תשבתו
0,דאביי
1,לחכמים
2,אין
2,רבי
1,אחד
1,לפי
0,גופיה
0,דאסר
1,היתה
0,להו
1,ולאמו
0,גופיה
1,חצי
0,לנפשיה
2,על
1,וישבו
1,בקדש
0,למחסר
0,ליה
1,אשר
1,שכתבו
0,בתריה
1,ובית
0,אזדריק
1,ואין
0,תלתין
0,בר
1,החוטם
1,אשובה
1,הטהור
2,עד
1,אומר
0,איסתמורי
2,שאני
0,תמרי
1,בתחלה
1,וזרק
0,הכי
2,לא
2,לא
0,מהו
0,ביומי
0,מאן
1,אבנים
1,קדוש
0,משמיה
1,של
2,ארבע
1,מצרים
2,למה
2,מקבל
0,תרגמה
2,אפילו
0,לידיה
0,אתא
0,דאוריתא
2,בה
1,לאמר
0,בני חיובא
2,ימות
2,ארבעה
1,נאנסה
1,אומר
0,דרבנן
0,דשרי
1,ויט
0,תרי
1,ויטבל
1,היה
0,ופליגא
2,דמו
1,הנגע
1,אברהם
1,נפחתה
0,בהו
0,בהדן
1,אם
0,נגני
2,שבי
0,דמעיט
0,תניתוה
1,ממדינת
1,אלו
2,או
1,יהיה
0,ליה
1,אלהים
2,הוא
1,מקום
1,משקים
0,דעריבי
0,אמרי
1,ימול
1,שנתו
2,ולא
0,ליה
2,לא
2,עד
1,ולאחד
0,איתנהו
2,עד
1,הנף
2,בד
1,תמצא
0,ליתזק
0,בי עצורי
1,אומר
1,שנה
1,ממזר
1,כבשים
0,איתמחי
0,דקתני
2,בין
1,בשביל
0,חזאי
1,פעמים
0,ומיתו
0,ואבורגאני
1,ממנו
1,יום
1,אינה
1,אותי
0,אמרת
0,נמי
1,אומר
1,כשר
1,אם
1,הנדר
2,לי
0,לדינא
1,נחש
2,על
0,קמיה
1,וכליו
1,נעלם
0,ליכא
0,ואימא
1,בנה
0,אידך
0,הכי
0,ותהוי
1,בזמן
1,קורדייקוס
2,אלא
2,בה
1,אשה
1,ולנקבה
1,ושלו
0,ורבנן
0,מעיילא
0,דכולי
1,טמאות
1,מזידה
2,אתו
0,שפיר
1,ועמודי
0,להו
2,שרי
1,להיות
1,כסות
0,מיא
0,דמי
1,ואסור
1,נבילה
1,ומפי
0,וזבין
2,רבי
0,דבעינא
1,זו
1,ואת
2,כי
0,שנא
2,לא
0,הכא
1,אומרים
0,וכל היכא
1,ארבעים
2,משום
2,כלום
1,והודה
2,אלא
2,או
1,בקורדום
0,סברת
0,יתיב
1,וגירשה
0,עלמא
2,וכל
0,ליה
2,לא
2,ומה
1,אל
0,שמיה
2,ולא
1,יתרו
0,אדוכתיך
2,לא
0,ליה
0,ליה
1,האש
0,בעלמא
0,ואנן
1,העיר
1,מצחק
0,נפשיה
0,דסברי
0,מלתא
0,דדרדקי
0,בהאי
1,מקצר
0,נפק
0,מיבעי
0,נקיטינן
1,והצפחת
1,בן
0,מאי
1,השבח
2,עלה
0,אכסא
1,הצפרדעים
1,מבפנים
2,עד
2,ושניה
0,ליה
2,עליה
0,לקמיה
0,בטיל
1,כף
0,סבר
1,הלוא
2,היא
0,אשלחת
1,ואינה
1,רצונך
1,עקיצת
0,סוף סוף
0,כמר
1,דברים
2,כי
0,דהוה
0,להו
0,גואי
1,מטוה
1,סמפונות
1,הרי
2,בה
0,ודילמא
0,לצלמי
1,אליך
2,הוא
1,ידעתו
0,וכי
0,סבר
2,אלא
0,סבר
1,וקדושה
1,מפני
0,לשמעתא
1,אשר
0,זמני
0,אי
0,אתא
0,ליתני
0,רב
1,שור
0,לן
1,הביא
0,הא
1,עליהן
1,ינוס
2,לא
1,ועושין
1,וכשרין
0,דנידא
2,אמר
1,הנני
1,שמח
0,ליה
2,לא
0,ליה
0,מחמתיה
2,חייך
2,אלא
0,מלי
1,וכיפת
1,זרע
0,היכי
2,עשרה
1,החצר
0,מיעברא
0,ברישא
2,כל
1,וקפרס
0,וכי
1,זרדין
1,וחומר
1,תשקצנו
0,ליה
2,אין
0,לרבה
0,אית
2,או
1,ואינו
1,ונכבשה
2,אלא
0,מעכבי
0,לחומרא
1,ואין
1,מחרים
0,כותיהו
1,ויהי
1,תאכל
1,בנימין
2,לי
0,פלגא
1,המת
0,אתא
2,למחר
1,טהור
1,הצעירה
1,למולך
0,למיתנא
0,דרב
0,מיהו
1,מפשילין
1,מעשה
0,רפיק
1,ומנחליאל
0,מיבעי
0,עביד
1,פי
0,חטפי
0,ומתריץ
1,אחר
2,לך
1,מכון
2,אין
0,ממאן
1,שלשים
0,ליה
0,והא
2,שמא
1,ואין
1,בקר
0,סבר
0,גלימא
1,התחתונה
0,בטינא
0,באלכסונא
1,רע
1,ושמעה
1,עבדיו
0,הני
0,דשרי
2,לאו
0,אלמא
0,ליכא
0,מאי
1,אבן
2,על
0,רבנן
0,גברא
1,יהוה
2,למה
1,המים
0,פרה גבנא
1,אשר
0,הא
0,מר
1,נפשנו
2,חסר
0,דחזה
2,דין
2,עד
1,עובר
1,בית
1,ואקטיר
2,הוא
0,תיבעי
0,נמי
1,במה
0,תנינא
0,דידעא
0,הכא
1,ומרפסת
1,ומלאכת
1,ידו
2,בת
1,וישמרך
0,למרה
0,בתריה
2,רבי
0,ליה
2,למה
0,וכי
0,תמרי
1,ואת
1,איש
0,אמצריהו
0,לית
0,היזיקא
1,וחקתיו
0,עילויה
0,לן
2,לא
0,אמרת
1,בעריכם
1,בנים
2,לה
0,לאו כל כמיניה
0,צריכיתו
1,באב
1,נזק
1,הקורות
0,אכילנא
1,מברין
1,ויהי
1,אלו
1,גם
0,אסא
0,ארעא
2,גבי
0,בר
0,ליה
0,מינה
0,מיירי
0,קשי
1,ובחטאת
0,הילכתא
1,העדה
2,עבר
0,רב
0,סגיאין
2,מחטא
1,מחר
0,אנא
0,יימר
1,מאמצעו
1,שנה
0,ואכול
1,יהודה
1,ירדף
1,הקילון
1,חכמים
1,יתר
2,לה
2,לו
1,מעמיה
2,הוא
1,של
0,ליקרי
0,דאייתובי
1,כן
2,לו
0,רב
0,דקימא
2,לו
1,והמוותר
2,על
0,הני
1,תשמעו
0,לאקטורי
0,ליה
0,הני
1,ויהי
0,אהני
1,ומפספסים
1,מלאכת
1,ועשיתם
1,הקדש
1,שקמץ
0,מיניהו
0,ומסתברא
0,ניהו
1,ואשת
0,הוה
2,דבר
1,בטיט
0,גביל
0,הכא
1,ער
0,לדידיה
0,אי
0,מספקא
0,בהי
1,וערב
2,אלא
0,פקידי
1,פסול
1,שעיר
1,ואינו
0,ותורי
0,תריסר
0,קא
0,ומאי
0,ואזיל
0,תרין
2,משך
0,פלניא
2,גמר
0,בתרא
1,ספרה
0,אתי
0,סבירא
1,הגרשני
1,ואדניהם
1,הכבונות
1,יותן
1,הניקון
0,ליתמי
0,מנא
1,אתם
0,מיא
0,דכי
1,עיר
2,כאן
2,אין
0,סברוה
1,הארצות
0,פשטינן
0,ותולתא
1,כדי
1,החדות
2,לאו
0,ממתניתין
1,הים
2,מכאן
1,פתיל
0,מתקיף
1,הכפורים
0,דאי
2,ולא
0,כד
1,קדש
0,דמר
0,טובא
0,דאמר
0,דרבנן
1,ידי
1,ושלשלת
0,בתר
2,משלם
2,לא
1,העולין
1,ידי
1,מסגיר
1,ובה
1,כיצד
1,הטמא
1,טמאה
1,יכניה
1,אראנו
0,אהדדי
1,שוקת
1,האשה
0,ביה
0,איפשר
1,שפך
1,שיש
0,קא
0,נמי
1,רשות
1,בקדשי
0,אריא
0,חד
1,גמליאל
1,לאמר
1,לוקחין
1,ואת
1,האכלת
1,ספק
0,למיפרך
1,מפני
0,לן
0,בדידהו
1,שהערלה
0,כשותא
0,מפחיד
1,בעשה
2,רבי
2,לא
1,התהום
1,יעמיד
0,חבטתיה
1,ארך
0,דלייה
1,מפשיטין
1,לקבל
0,מאי
2,אבד
0,רב
1,הצד
2,על
2,אמר
0,ליה
0,אמרן
0,במקלקל
0,ולהכי
0,איכפל
0,האי
1,צלוחית
0,הכא
0,משתעבד
0,תלמידא
1,שתשבע
1,זו
0,דאית
1,אלו
1,עקיבא
0,אמרי
2,עשרים
1,וממזר
1,אסקוטלא
0,השתא
1,ואחר
2,לא
0,חומשא
0,הכי
1,שער
1,היה
1,מעט
0,בבירא
1,שאומרים
0,להו
0,ואינסיבא
0,אתא
1,וחכמים
0,סבתא
0,קשיא
2,אף
1,יצא
0,מזוביך
0,ניחא
1,ישראל
1,רקב
1,קרבי
1,לפי
0,הווין
1,נאמר
0,להו
0,קשיא
0,אי
0,חקליאתא
0,מיא
0,חזו
1,והשאר
1,במרים
1,כדי
0,דסמכוס
1,קרן
1,תגש
0,תנאיי
0,תיבעי
2,לא
2,לאו
1,מפני
0,איברי
1,זה
0,כתבתנהו
1,אשה
0,ולאו
1,בהמיינו
0,נפיל
2,אף
0,אקנינהו
0,קפיד
1,וקדשי
0,דרב
0,כי היכי
2,ולא
0,משמיה
2,חסר
1,ולנתק
2,חטי
1,יודע
0,את
2,היא
2,לי
1,מלפני
0,ליה
2,לו
0,אלמא
2,על
1,יהוה
1,גידים
2,עד
1,אומרים
0,עשר
0,דלא
1,אמות
2,ולא
1,להמיתו
0,ביומא
1,שם
1,ושהיה
2,לה
2,ולא
0,שקיל
1,כלי
2,כי
0,שקיל
1,יהודה
2,ומשום
2,לבני
0,רב
1,אוננים
0,למתבינהו
0,סחיט
2,מעין
1,אינן
0,ואסני
0,למצווח
1,במעשר
0,רהט
0,רבנן
0,קניא
0,את
1,ובמוקדשין
0,הינו
0,ההיא
0,קשיא
2,לה
1,ויחזור
0,וגני
0,דמיהדק
0,בעי
0,אי
0,בר בר
1,לגד
1,השניה
0,אמינא
1,של
1,לכם
1,שאם
0,חדא
1,והבריך
1,עליו
0,דכי
1,מצאתי
0,וחשבו
1,ועריו
1,ולזבח
0,אי
0,גנח
0,בר
0,פסיק
1,לישוי
1,אשת
2,אין
0,קרא
1,והיתה
1,צוארך
0,תלתין
0,מאן
0,דחזו
2,כי
0,הוי
1,יותר
1,יהודה
1,אסורה
1,טומאה
0,פסולין
0,גוד
1,הגשמים
0,ממרטא
1,המעיסה
0,האי
0,קלא
1,והרקיבו
0,גופני
0,אמרי
1,בבל
0,פשיטא
1,לראשון
1,דורים
0,חמימא
0,ליה
0,דקפיד
0,ושקליה
1,המחנה
2,עבד
0,לבי דפא
1,את
2,אמר
0,ליה
0,ודקא
0,גב
0,הלכתא
2,היא
0,פסלי
1,דוד
1,זו
0,מאי
1,טמא
0,יומא
1,תזוע
1,העשוי
0,דיהיב
1,נושרת
0,וניבשיל
1,בבקר
0,היכן
1,נוי
2,אין
0,דאמור
0,תשמתינהו
1,וחוזר
2,הוא
1,ויאמר
1,בפנים
0,תרגמה
1,לאשתי
2,וקם
1,שלשים
2,שמע
1,לחם
1,יהודה
1,ורומן
0,לחבריה
1,זבות
1,את
1,הקהילו
1,האחרון
0,אי
2,אלא
1,ועל
1,וישיבת
0,דאקילו
1,ותלך
0,פלגא
0,שהיי
0,מאי
1,ולגדר
1,וחכמים
0,והא
0,דכולי עלמא
0,נמי
1,שהפילה
0,רישא
2,לו
0,נכי
1,נותנין
0,פשיטא
0,עסיקינן
1,צוה
1,ועל
0,ורבינא
0,אמרין
0,חד
0,לבשרה
0,הוי
1,אינה
1,אחרנית
0,קסבר
1,בעל
0,וחומשא
2,ולא
2,על
0,רחמי
1,סלת
2,משום
0,מפסיד
2,למה
2,ההוא
0,והא
1,והמכשף
1,ירד
0,נמי
0,להו
0,לתקוני
0,וחומשא
1,ובמנורה
1,אומר
0,יתיבנא
0,איתמר
1,וחזר
2,בין
0,אחוה
2,משום
1,בראשונה
1,הראשון
1,ועושה
1,ועלית
0,תרי
1,שכר
0,והא
1,ראשון
2,ולמה
1,בבאו
1,בן
0,אשתיק
2,בה
0,יומא
0,מיבעי
1,רבן
2,אכל
1,שאינו
0,הא
1,ועל
0,ליה
1,שנפרקה
0,שנא
1,לוט
0,תנא
1,אתה
0,רבנא
1,וישבעני
1,והלבוש
1,קרבן
2,לאו
1,מטמאין
1,עירב
0,ליה
0,הכא
0,דרב
2,לאו
1,ומקושר
1,בכל
0,תו
2,עליה
2,מוסף
2,שמע
1,מקום
0,להו
0,שוויי
1,ואת
0,שבחיכו
1,טהרה
1,שאין
2,לה
1,ומורה
1,אני
1,ויקר
2,בה
2,לא
0,להאי
0,רב
2,ארבע
0,רבותיה
0,ליה
1,אחת
1,מיום
0,משמע
0,קשיא
2,כל
2,מן
0,מורן
1,והטהור
0,כותיה
0,משמע
0,פרדשכא
1,מוסיפין
2,לא
1,וטמאה
1,פיקח
1,אחר
0,סבר
1,וזרעתם
2,כי
0,דאוריתא
1,הראשון
0,בעו
2,אלא
2,מבבל
0,מינה
2,לך
2,ולא
1,שמת
2,בה
1,מחשבה
1,פדנה
1,השיחם
2,לא
2,ואפילו
1,ועם
2,כל
2,על
0,נוכח
0,ומית
1,פותח
1,אחר
2,לאו
0,עילויה
0,זיקא
0,הני
2,לו
0,הכא
1,מועלים
2,ביני
1,בקרבך
0,יומין
0,בדיתא
0,והדר
0,מממונא
2,עד
1,אם
1,היו
1,שיבתי
2,הוא
0,אימא
1,ונשיא
1,סעודות
0,לטלטולי
0,דמיפק
1,הכרם
0,ומתחל
2,משום
1,וגם
0,דמי
0,חשיב
0,ליה
0,שיבבתה
1,בו
1,של
1,שניהם
0,ליכא
1,עליו
1,ולרבן
2,סלי
1,תחת
0,דלא
0,האי
0,ליה
1,הפסח
1,בנדבך
2,מי
0,דעבידא
0,מרח
0,ארכבה
0,ודידיה
1,גסה
2,דין
1,אל
0,ליה
0,מסהיד
1,בנתינו
2,כל
1,שהזיקה
2,כל
2,אלא
2,לי
1,יראנה
0,לן
1,נדון
0,ליה
1,אצל
0,דיהיב
2,אלא
0,וכי
0,משכח
2,כבשו
0,אי
2,עד
2,הוא
0,מינה
1,ומעלה
0,דגהה
2,היא
1,הכלאים
1,אינו
2,בה
1,קודמת
1,להם
1,תוסף
1,ורחץ
1,הלוף
0,ומר
0,לאיתויי
0,מאי
1,אל
0,זמנא
1,אל
0,רב
1,של
2,לא
0,איכא
0,אהדקיה
1,שלא
1,נתכוין
1,סומכים
0,שיירתא
1,יהיו
0,ליה
1,ומאלה
2,כל
1,שוא
0,הא
2,לי
0,תילתא
0,עדיפא
0,מבעיא
1,היה
2,רבי
0,אזלא
0,שורשיפא
1,חתך
2,הוא
1,אעשרנו
1,ובית
0,לניכסיה
1,זבח
1,ממנו
0,מינהון
0,ביה
2,חסר
0,דאיקני
1,תקדיש
2,ההוא
1,טמא
1,נוטלין
0,תנא
0,אתיוה
1,האחרון
1,מים
1,ואם
1,ובשני
0,צעריהו
0,לקיומיה
0,אתון
0,מיתיבי
1,בילדכן
2,או
0,הבלא
0,אימיה
0,להו
0,דמשלם
1,איסור
2,לא
0,ניהליה
1,מאוחרת
0,כתנאי
0,תיהוי
1,בכסותי
0,זכי
1,ויראהו
1,יהוה
1,בבית
0,מאי
2,אכל
1,להזות
2,סופה
2,מעכב
1,חמור
1,שהוא
1,העושה
1,וגומר
1,וברזל
1,תורה
0,בקרנא
2,רבי
1,הלל
1,שילדה
0,קרא
1,בתאנים
2,אילו
1,ואת
0,ומימר
2,למה
0,וכי
0,גלימיך
1,טפח
0,לכולהו
1,נחלקין
2,ובני
1,שניהן
1,אשה
0,מינה
2,עלה
2,לי
2,לא
1,נחתם
0,תא
0,לן
1,מבניו
1,אינו
1,יתן
2,לי
1,התירן
0,ומכרכי
1,היו
0,פלגו
1,כהן
1,הראשון
0,לזבונא
0,דאפקה
1,טמא
2,לא
0,מכדי
2,לא
1,ומאבדין
2,אלא
2,לא
1,מארבעה
1,טהור
0,ליה
2,חמרך
2,אלא
2,נפל
1,בנימין
1,אותך
1,ושמלת
0,כולהו
0,מאי
1,ושלש
0,להו
0,חיורתי
2,חלף
2,שני
0,מינייהו
2,הוא
0,ליה
0,היכא
2,אין
1,החכמה
1,הפסגה
1,תחת
0,אמרן
0,אפדני
0,דמאיסא
0,דרב
1,שרפת
1,עומרין
0,קאי
2,לי
1,תרגזו
1,הדברים
1,יתארסו
0,האי
2,הוא
1,יאכל
1,היו
0,אורתא
2,שתי
0,ריכבא
0,וליתי
1,משקים
1,אולי
0,דאנא
0,זוזי
2,לאו
1,מסוריא
0,הואי
0,דקטלה
0,תימא
1,הקטנה
0,בטולי
0,רב
1,אשר
0,דאמרי
1,תמרים
1,משה
1,שאיני
0,מכללא
2,עד
0,הדרן
1,הוציא
0,גזר
1,הן
2,כולה
0,הני
0,מעיינא
1,המפשיט
0,דאיכא
0,הוה
0,תפיש
2,אמרו
0,תיבעי
0,אי
2,מברך
1,והתירן
0,בחד
0,הא
0,לותביה
1,הלבב
0,עסיקינן
1,העולם
0,הכא
2,רבי
2,אמור
1,שנהגו
2,לכתובתה
1,לכשתהא
1,אלו
2,לה
1,בתרומתן
1,הפעם
0,הוה
0,דלא
1,יין
1,טומאה
1,הקנים
2,איני
1,שאם
1,אחר
2,ולא
2,לישראל
1,ובה
0,דאמר
1,ממנו
1,הרביעי
0,זבניה
1,וקרבן
1,ולקחנו
0,המיאני
2,לא
0,ליה
1,בהן
1,ליהוה
0,דנפל
1,לבהמה
1,הלל
0,מחד
1,חייב
2,דבר
1,אשר
1,זהב
1,ומזרעך
1,ויעבדו
0,כללא
1,יבאו
1,דלפה
0,הוו
2,חמשה
2,לא
0,דסביל
1,לאחרים
0,רבנן
0,לקטלא
0,הוה
0,רב
1,שהחרמים
1,לחטאת
1,פודהו
2,דבר
2,לו
2,ולא
1,המקור
0,סכנתא
1,הקושט
0,דאו
2,לאו
1,מלאכה
0,ליה
0,הוה
1,הכלל
0,בדידיה
2,על
0,דכיון
0,אזל
0,אתינן
0,ליה
2,לא
2,בין
1,מעל
0,קא
1,לצריו
2,אמר
0,נזקא
0,דסמכוס
1,שבעת
1,ופוסל
1,ולמעלה
1,וחציה
1,אומר
0,ליה
2,הוא
1,ומשחרב
1,קופה
0,ולטעמיך
1,בכסף
0,עיזי
2,כי
1,טוב
1,ראובן
1,אחוזין
0,דמר שמואל
1,בהר
1,מת
0,דנסיב
2,מאה
0,וכי
1,הוציאוהו
1,שיטבול
0,מיהו
0,קני
2,לו
0,מסייע
0,דקורא
0,תיובתיה
1,אנוסה
1,בכור
1,ואם
2,קצירה
1,לחזור
0,רבנן
0,לאיתת
1,יש
2,גדל
1,וכשם
1,מזומן
2,לדין
0,משמיה
1,אני
1,שוחטין
2,ההוא
1,מימיך
0,אתי
1,סבלת
1,לשוף
0,שקיל
0,כקושין
1,בעמיך
1,כסף
0,גברי
1,של
1,מטמאה
1,בו
0,התם
1,הכשרתי
0,דלא
1,באגודת
2,כל
0,אדהכי והכי
1,תעשון
0,בעל כרחיה
2,או
2,רבי
0,ונקבוה
2,על
1,אחת
0,והני
0,הכא
0,קא
1,עשה
0,והוה
0,ליה
0,לשפאר
1,אומר
0,דאמר
2,או
2,כל
0,מאי
0,אמרינן
1,היאר
1,עמד
2,שטרי
0,פליגי
0,הא
0,דלישבוק
0,ולימחי
0,אימא
0,דבעי
1,צדדיו
1,וימצאם
0,דיוני
2,ולא
1,וחכמים
0,דתפיסי
2,חמש
1,פנימה
1,כיוצא
0,לן
0,ואיתימא
0,חדא
1,הערב
0,דלא
0,נינהו
0,לימא
2,בסוף
0,ארעא
1,השבח
2,בה
0,דלית
1,ר'
0,איהכי
1,כסתו
0,להכי
0,וזיל
0,נפקא
2,לא
0,שקיל
0,צריכא
0,ליה
2,אמרו
0,חוורי
1,והותירו
2,וכל
2,אין
1,והמכבס
0,לגבי
0,בתר
0,ואלא
1,וילכו
1,ישראל
0,דלא
1,אם
2,לאו
1,ורשות
1,חוץ
1,יראה
0,צערוה
1,למדינה
2,לא
1,מותר
0,סבירא
1,אנשים
0,קני
1,החצר
2,לך
2,לך
0,למלתא
0,קא
0,וניחא
1,מנחת
1,שלמיו
0,כחמרי
1,פוטר
1,ונתונה
1,בהן
0,מלתא
0,סבר
1,נחשת
0,וחברא
0,אי
1,פרסותיו
0,מחזקינן
0,ליה
1,את
0,האיך
0,ואיתפח
2,כלל
1,יהוה
1,נגררת
2,לך
1,אנחנו
0,דאפשר
1,האסורה
0,ומסי
0,גמירי
1,ובשפת
0,ליה
1,ויששכר
2,לא
0,להכא
0,פיתחא
1,טוב
0,ניחא
0,דאמר
0,ליה
2,לא
1,ויש
1,ופוטר
1,תרדה
1,אשר
0,איכא
1,בית
0,אוכלא
1,בידו
1,טהור
1,אבל
1,דר
0,אריא
0,דאמר
0,ולית
0,אנן
0,עילוי
0,ארעא
0,כולי עלמא
0,הדדי
0,ואתא
0,הא
1,נדריו
1,קורין
0,אתא
2,כי
